day_of_week,time,route,bus_stop,predicted_bus_load,wait_time_min
Saturday,19:00,Campus Connector,Ohio Union (NB),0.058,20.0
Saturday,19:00,Campus Connector,Arps Hall (NB),0.207,20.0
Saturday,19:00,Campus Connector,Blackburn House (WB),0.11,20.0
Saturday,19:00,Campus Connector,Mason Hall (WB),0.086,20.0
Saturday,19:00,Campus Connector,St. John Arena (WB),0.09,20.0
Saturday,19:00,Campus Connector,Midwest Campus (WB),0.09,20.0
Saturday,20:00,Campus Connector,Mount Hall (WB),0.136,20.0
Saturday,20:00,Campus Connector,Carmack 5 (NB),0.082,20.0
Saturday,20:00,Campus Connector,Carmack 5 (SB),0.121,20.0
Saturday,20:00,Campus Connector,Research Center (SB),0.0,20.0
Saturday,20:00,Campus Connector,Kinnear Rd Lot (EB),0.075,20.0
Saturday,20:00,Campus Connector,Blankenship Hall (EB),0.119,20.0
Saturday,20:00,Campus Connector,Midwest Campus (EB),0.175,20.0
Saturday,20:00,Campus Connector,St. John Arena (EB),0.058,20.0
Saturday,20:00,Campus Connector,Fontana Lab (EB),0.0,20.0
Saturday,20:00,Campus Connector,Stillman Hall (SB),0.092,20.0
Saturday,20:00,Campus Connector,Ohio Union (SB),0.021,20.0
Saturday,20:00,Campus Connector,Siebert Hall (WB),0.0,20.0
Saturday,20:00,Campus Connector,Mack Hall (NB),0.02,20.0
Saturday,20:00,Campus Connector,Herrick Drive Transit Hub (NB),0.12,20.0
Saturday,20:00,Campus Connector,11th & Worthington (EB),0.128,20.0
Saturday,20:00,Campus Connector,Ohio Union (NB),0.099,20.0
Saturday,20:00,Campus Connector,Arps Hall (NB),0.0,20.0
Saturday,20:00,Campus Connector,Blackburn House (WB),0.206,20.0
Saturday,20:00,Campus Connector,Mason Hall (WB),0.0,20.0
Saturday,20:00,Campus Connector,St. John Arena (WB),0.049,20.0
Saturday,20:00,Campus Connector,Midwest Campus (WB),0.0,20.0
Saturday,21:00,Campus Connector,Mount Hall (WB),0.132,20.0
Saturday,21:00,Campus Connector,Carmack 5 (NB),0.08,20.0
Saturday,21:00,Campus Connector,Carmack 5 (SB),0.108,20.0
Saturday,21:00,Campus Connector,Research Center (SB),0.06,20.0
Saturday,21:00,Campus Connector,Kinnear Rd Lot (EB),0.051,20.0
Saturday,21:00,Campus Connector,Blankenship Hall (EB),0.067,20.0
Saturday,21:00,Campus Connector,Midwest Campus (EB),0.0,20.0
Saturday,21:00,Campus Connector,St. John Arena (EB),0.117,20.0
Saturday,21:00,Campus Connector,Fontana Lab (EB),0.112,20.0
Saturday,21:00,Campus Connector,Stillman Hall (SB),0.034,20.0
Saturday,21:00,Campus Connector,Ohio Union (SB),0.057,20.0
Saturday,21:00,Campus Connector,Siebert Hall (WB),0.075,20.0
Saturday,21:00,Campus Connector,Mack Hall (NB),0.151,20.0
Saturday,21:00,Campus Connector,Herrick Drive Transit Hub (NB),0.083,20.0
Saturday,21:00,Campus Connector,11th & Worthington (EB),0.059,20.0
Saturday,21:00,Campus Connector,Ohio Union (NB),0.026,20.0
Saturday,21:00,Campus Connector,Arps Hall (NB),0.0,20.0
Saturday,21:00,Campus Connector,Blackburn House (WB),0.019,20.0
Saturday,21:00,Campus Connector,Mason Hall (WB),0.059,20.0
Saturday,21:00,Campus Connector,St. John Arena (WB),0.039,20.0
Saturday,21:00,Campus Connector,Midwest Campus (WB),0.058,20.0
Sunday,08:00,Campus Connector,Mount Hall (WB),0.534,20.0
Sunday,08:00,Campus Connector,Carmack 5 (NB),0.522,20.0
Sunday,08:00,Campus Connector,Carmack 5 (SB),0.519,20.0
Sunday,08:00,Campus Connector,Research Center (SB),0.548,20.0
Sunday,08:00,Campus Connector,Kinnear Rd Lot (EB),0.525,20.0
Sunday,08:00,Campus Connector,Blankenship Hall (EB),0.517,20.0
Sunday,08:00,Campus Connector,Midwest Campus (EB),0.551,20.0
Sunday,08:00,Campus Connector,St. John Arena (EB),0.423,20.0
Sunday,08:00,Campus Connector,Fontana Lab (EB),0.604,20.0
Sunday,08:00,Campus Connector,Stillman Hall (SB),0.453,20.0
Sunday,08:00,Campus Connector,Ohio Union (SB),0.581,20.0
Sunday,08:00,Campus Connector,Siebert Hall (WB),0.531,20.0
Sunday,08:00,Campus Connector,Mack Hall (NB),0.595,20.0
Sunday,08:00,Campus Connector,Herrick Drive Transit Hub (NB),0.529,20.0
Sunday,08:00,Campus Connector,11th & Worthington (EB),0.467,20.0
Sunday,08:00,Campus Connector,Ohio Union (NB),0.584,20.0
Sunday,08:00,Campus Connector,Arps Hall (NB),0.525,20.0
Sunday,08:00,Campus Connector,Blackburn House (WB),0.516,20.0
Sunday,08:00,Campus Connector,Mason Hall (WB),0.508,20.0
Sunday,08:00,Campus Connector,St. John Arena (WB),0.557,20.0
Sunday,08:00,Campus Connector,Midwest Campus (WB),0.539,20.0
Sunday,09:00,Campus Connector,Mount Hall (WB),0.321,20.0
Sunday,09:00,Campus Connector,Carmack 5 (NB),0.218,20.0
Sunday,09:00,Campus Connector,Carmack 5 (SB),0.291,20.0
Sunday,09:00,Campus Connector,Research Center (SB),0.326,20.0
Sunday,09:00,Campus Connector,Kinnear Rd Lot (EB),0.43,20.0
Sunday,09:00,Campus Connector,Blankenship Hall (EB),0.349,20.0
Sunday,09:00,Campus Connector,Midwest Campus (EB),0.323,20.0
Sunday,09:00,Campus Connector,St. John Arena (EB),0.402,20.0
Sunday,09:00,Campus Connector,Fontana Lab (EB),0.325,20.0
Sunday,09:00,Campus Connector,Stillman Hall (SB),0.331,20.0
Sunday,09:00,Campus Connector,Ohio Union (SB),0.343,20.0
Sunday,09:00,Campus Connector,Siebert Hall (WB),0.243,20.0
Sunday,09:00,Campus Connector,Mack Hall (NB),0.389,20.0
Sunday,09:00,Campus Connector,Herrick Drive Transit Hub (NB),0.356,20.0
Sunday,09:00,Campus Connector,11th & Worthington (EB),0.312,20.0
Sunday,09:00,Campus Connector,Ohio Union (NB),0.257,20.0
Sunday,09:00,Campus Connector,Arps Hall (NB),0.336,20.0
Sunday,09:00,Campus Connector,Blackburn House (WB),0.403,20.0
Sunday,09:00,Campus Connector,Mason Hall (WB),0.277,20.0
Sunday,09:00,Campus Connector,St. John Arena (WB),0.248,20.0
Sunday,09:00,Campus Connector,Midwest Campus (WB),0.333,20.0
Sunday,10:00,Campus Connector,Mount Hall (WB),0.0,20.0
Sunday,10:00,Campus Connector,Carmack 5 (NB),0.0,20.0
Sunday,10:00,Campus Connector,Carmack 5 (SB),0.039,20.0
Sunday,10:00,Campus Connector,Research Center (SB),0.025,20.0
Sunday,10:00,Campus Connector,Kinnear Rd Lot (EB),0.051,20.0
Sunday,10:00,Campus Connector,Blankenship Hall (EB),0.035,20.0
Sunday,10:00,Campus Connector,Midwest Campus (EB),0.088,20.0
Sunday,10:00,Campus Connector,St. John Arena (EB),0.056,20.0
Sunday,10:00,Campus Connector,Fontana Lab (EB),0.033,20.0
Sunday,10:00,Campus Connector,Stillman Hall (SB),0.042,20.0
Sunday,10:00,Campus Connector,Ohio Union (SB),0.107,20.0
Sunday,10:00,Campus Connector,Siebert Hall (WB),0.127,20.0
Sunday,10:00,Campus Connector,Mack Hall (NB),0.123,20.0
Sunday,10:00,Campus Connector,Herrick Drive Transit Hub (NB),0.111,20.0
Sunday,10:00,Campus Connector,11th & Worthington (EB),0.0,20.0
Sunday,10:00,Campus Connector,Ohio Union (NB),0.008,20.0
Sunday,10:00,Campus Connector,Arps Hall (NB),0.049,20.0
Sunday,10:00,Campus Connector,Blackburn House (WB),0.079,20.0
Sunday,10:00,Campus Connector,Mason Hall (WB),0.0,20.0
Sunday,10:00,Campus Connector,St. John Arena (WB),0.151,20.0
Sunday,10:00,Campus Connector,Midwest Campus (WB),0.083,20.0
Sunday,11:00,Campus Connector,Mount Hall (WB),0.21,20.0
Sunday,11:00,Campus Connector,Carmack 5 (NB),0.26,20.0
Sunday,11:00,Campus Connector,Carmack 5 (SB),0.233,20.0
Sunday,11:00,Campus Connector,Research Center (SB),0.211,20.0
Sunday,11:00,Campus Connector,Kinnear Rd Lot (EB),0.29,20.0
Sunday,11:00,Campus Connector,Blankenship Hall (EB),0.235,20.0
Sunday,11:00,Campus Connector,Midwest Campus (EB),0.179,20.0
Sunday,11:00,Campus Connector,St. John Arena (EB),0.227,20.0
Sunday,11:00,Campus Connector,Fontana Lab (EB),0.26,20.0
Sunday,11:00,Campus Connector,Stillman Hall (SB),0.203,20.0
Sunday,11:00,Campus Connector,Ohio Union (SB),0.343,20.0
Sunday,11:00,Campus Connector,Siebert Hall (WB),0.202,20.0
Sunday,11:00,Campus Connector,Mack Hall (NB),0.372,20.0
Sunday,11:00,Campus Connector,Herrick Drive Transit Hub (NB),0.319,20.0
Sunday,11:00,Campus Connector,11th & Worthington (EB),0.207,20.0
Sunday,11:00,Campus Connector,Ohio Union (NB),0.27,20.0
Sunday,11:00,Campus Connector,Arps Hall (NB),0.33,20.0
Sunday,11:00,Campus Connector,Blackburn House (WB),0.245,20.0
Sunday,11:00,Campus Connector,Mason Hall (WB),0.182,20.0
Sunday,11:00,Campus Connector,St. John Arena (WB),0.257,20.0
Sunday,11:00,Campus Connector,Midwest Campus (WB),0.367,20.0
Sunday,12:00,Campus Connector,Mount Hall (WB),0.219,20.0
Sunday,12:00,Campus Connector,Carmack 5 (NB),0.346,20.0
Sunday,12:00,Campus Connector,Carmack 5 (SB),0.317,20.0
Sunday,12:00,Campus Connector,Research Center (SB),0.313,20.0
Sunday,12:00,Campus Connector,Kinnear Rd Lot (EB),0.3,20.0
Sunday,12:00,Campus Connector,Blankenship Hall (EB),0.307,20.0
Sunday,12:00,Campus Connector,Midwest Campus (EB),0.391,20.0
Sunday,12:00,Campus Connector,St. John Arena (EB),0.367,20.0
Sunday,12:00,Campus Connector,Fontana Lab (EB),0.273,20.0
Sunday,12:00,Campus Connector,Stillman Hall (SB),0.427,20.0
Sunday,12:00,Campus Connector,Ohio Union (SB),0.256,20.0
Sunday,12:00,Campus Connector,Siebert Hall (WB),0.374,20.0
Sunday,12:00,Campus Connector,Mack Hall (NB),0.344,20.0
Sunday,12:00,Campus Connector,Herrick Drive Transit Hub (NB),0.403,20.0
Sunday,12:00,Campus Connector,11th & Worthington (EB),0.351,20.0
Sunday,12:00,Campus Connector,Ohio Union (NB),0.39,20.0
Sunday,12:00,Campus Connector,Arps Hall (NB),0.322,20.0
Sunday,12:00,Campus Connector,Blackburn House (WB),0.379,20.0
Sunday,12:00,Campus Connector,Mason Hall (WB),0.337,20.0
Sunday,12:00,Campus Connector,St. John Arena (WB),0.442,20.0
Sunday,12:00,Campus Connector,Midwest Campus (WB),0.267,20.0
Sunday,13:00,Campus Connector,Mount Hall (WB),0.502,20.0
Sunday,13:00,Campus Connector,Carmack 5 (NB),0.464,20.0
Sunday,13:00,Campus Connector,Carmack 5 (SB),0.452,20.0
Sunday,13:00,Campus Connector,Research Center (SB),0.413,20.0
Sunday,13:00,Campus Connector,Kinnear Rd Lot (EB),0.479,20.0
Sunday,13:00,Campus Connector,Blankenship Hall (EB),0.368,20.0
Sunday,13:00,Campus Connector,Midwest Campus (EB),0.378,20.0
Sunday,13:00,Campus Connector,St. John Arena (EB),0.505,20.0
Sunday,13:00,Campus Connector,Fontana Lab (EB),0.371,20.0
Sunday,13:00,Campus Connector,Stillman Hall (SB),0.552,20.0
Sunday,13:00,Campus Connector,Ohio Union (SB),0.45,20.0
Sunday,13:00,Campus Connector,Siebert Hall (WB),0.481,20.0
Sunday,13:00,Campus Connector,Mack Hall (NB),0.469,20.0
Sunday,13:00,Campus Connector,Herrick Drive Transit Hub (NB),0.488,20.0
Sunday,13:00,Campus Connector,11th & Worthington (EB),0.443,20.0
Sunday,13:00,Campus Connector,Ohio Union (NB),0.434,20.0
Sunday,13:00,Campus Connector,Arps Hall (NB),0.444,20.0
Sunday,13:00,Campus Connector,Blackburn House (WB),0.51,20.0
Sunday,13:00,Campus Connector,Mason Hall (WB),0.51,20.0
Sunday,13:00,Campus Connector,St. John Arena (WB),0.513,20.0
Sunday,13:00,Campus Connector,Midwest Campus (WB),0.452,20.0
Sunday,14:00,Campus Connector,Mount Hall (WB),0.358,20.0
Sunday,14:00,Campus Connector,Carmack 5 (NB),0.274,20.0
Sunday,14:00,Campus Connector,Carmack 5 (SB),0.418,20.0
Sunday,14:00,Campus Connector,Research Center (SB),0.434,20.0
Sunday,14:00,Campus Connector,Kinnear Rd Lot (EB),0.364,20.0
Sunday,14:00,Campus Connector,Blankenship Hall (EB),0.44,20.0
Sunday,14:00,Campus Connector,Midwest Campus (EB),0.472,20.0
Sunday,14:00,Campus Connector,St. John Arena (EB),0.403,20.0
Sunday,14:00,Campus Connector,Fontana Lab (EB),0.463,20.0
Sunday,14:00,Campus Connector,Stillman Hall (SB),0.419,20.0
Sunday,14:00,Campus Connector,Ohio Union (SB),0.296,20.0
Sunday,14:00,Campus Connector,Siebert Hall (WB),0.372,20.0
Sunday,14:00,Campus Connector,Mack Hall (NB),0.375,20.0
Sunday,14:00,Campus Connector,Herrick Drive Transit Hub (NB),0.429,20.0
Sunday,14:00,Campus Connector,11th & Worthington (EB),0.343,20.0
Sunday,14:00,Campus Connector,Ohio Union (NB),0.365,20.0
Sunday,14:00,Campus Connector,Arps Hall (NB),0.33,20.0
Sunday,14:00,Campus Connector,Blackburn House (WB),0.382,20.0
Sunday,14:00,Campus Connector,Mason Hall (WB),0.384,20.0
Sunday,14:00,Campus Connector,St. John Arena (WB),0.433,20.0
Sunday,14:00,Campus Connector,Midwest Campus (WB),0.418,20.0
Sunday,15:00,Campus Connector,Mount Hall (WB),0.075,20.0
Sunday,15:00,Campus Connector,Carmack 5 (NB),0.081,20.0
Sunday,15:00,Campus Connector,Carmack 5 (SB),0.074,20.0
Sunday,15:00,Campus Connector,Research Center (SB),0.075,20.0
Sunday,15:00,Campus Connector,Kinnear Rd Lot (EB),0.161,20.0
Sunday,15:00,Campus Connector,Blankenship Hall (EB),0.0,20.0
Sunday,15:00,Campus Connector,Midwest Campus (EB),0.059,20.0
Sunday,15:00,Campus Connector,St. John Arena (EB),0.089,20.0
Sunday,15:00,Campus Connector,Fontana Lab (EB),0.138,20.0
Sunday,15:00,Campus Connector,Stillman Hall (SB),0.005,20.0
Sunday,15:00,Campus Connector,Ohio Union (SB),0.091,20.0
Sunday,15:00,Campus Connector,Siebert Hall (WB),0.122,20.0
Sunday,15:00,Campus Connector,Mack Hall (NB),0.044,20.0
Sunday,15:00,Campus Connector,Herrick Drive Transit Hub (NB),0.0,20.0
Sunday,15:00,Campus Connector,11th & Worthington (EB),0.048,20.0
Sunday,15:00,Campus Connector,Ohio Union (NB),0.0,20.0
Sunday,15:00,Campus Connector,Arps Hall (NB),0.108,20.0
Sunday,15:00,Campus Connector,Blackburn House (WB),0.017,20.0
Sunday,15:00,Campus Connector,Mason Hall (WB),0.174,20.0
Sunday,15:00,Campus Connector,St. John Arena (WB),0.075,20.0
Sunday,15:00,Campus Connector,Midwest Campus (WB),0.017,20.0
Sunday,16:00,Campus Connector,Mount Hall (WB),0.157,20.0
Sunday,16:00,Campus Connector,Carmack 5 (NB),0.124,20.0
Sunday,16:00,Campus Connector,Carmack 5 (SB),0.215,20.0
Sunday,16:00,Campus Connector,Research Center (SB),0.284,20.0
Sunday,16:00,Campus Connector,Kinnear Rd Lot (EB),0.183,20.0
Sunday,16:00,Campus Connector,Blankenship Hall (EB),0.254,20.0
Sunday,16:00,Campus Connector,Midwest Campus (EB),0.143,20.0
Sunday,16:00,Campus Connector,St. John Arena (EB),0.219,20.0
Sunday,16:00,Campus Connector,Fontana Lab (EB),0.34,20.0
Sunday,16:00,Campus Connector,Stillman Hall (SB),0.118,20.0
Sunday,16:00,Campus Connector,Ohio Union (SB),0.277,20.0
Sunday,16:00,Campus Connector,Siebert Hall (WB),0.273,20.0
Sunday,16:00,Campus Connector,Mack Hall (NB),0.089,20.0
Sunday,16:00,Campus Connector,Herrick Drive Transit Hub (NB),0.115,20.0
Sunday,16:00,Campus Connector,11th & Worthington (EB),0.141,20.0
Sunday,16:00,Campus Connector,Ohio Union (NB),0.256,20.0
Sunday,16:00,Campus Connector,Arps Hall (NB),0.171,20.0
Sunday,16:00,Campus Connector,Blackburn House (WB),0.184,20.0
Sunday,16:00,Campus Connector,Mason Hall (WB),0.235,20.0
Sunday,16:00,Campus Connector,St. John Arena (WB),0.197,20.0
Sunday,16:00,Campus Connector,Midwest Campus (WB),0.201,20.0
Sunday,17:00,Campus Connector,Mount Hall (WB),0.107,20.0
Sunday,17:00,Campus Connector,Carmack 5 (NB),0.195,20.0
Sunday,17:00,Campus Connector,Carmack 5 (SB),0.083,20.0
Sunday,17:00,Campus Connector,Research Center (SB),0.232,20.0
Sunday,17:00,Campus Connector,Kinnear Rd Lot (EB),0.112,20.0
Sunday,17:00,Campus Connector,Blankenship Hall (EB),0.086,20.0
Sunday,17:00,Campus Connector,Midwest Campus (EB),0.173,20.0
Sunday,17:00,Campus Connector,St. John Arena (EB),0.163,20.0
Sunday,17:00,Campus Connector,Fontana Lab (EB),0.017,20.0
Sunday,17:00,Campus Connector,Stillman Hall (SB),0.15,20.0
Sunday,17:00,Campus Connector,Ohio Union (SB),0.056,20.0
Sunday,17:00,Campus Connector,Siebert Hall (WB),0.087,20.0
Sunday,17:00,Campus Connector,Mack Hall (NB),0.183,20.0
Sunday,17:00,Campus Connector,Herrick Drive Transit Hub (NB),0.084,20.0
Sunday,17:00,Campus Connector,11th & Worthington (EB),0.156,20.0
Sunday,17:00,Campus Connector,Ohio Union (NB),0.111,20.0
Sunday,17:00,Campus Connector,Arps Hall (NB),0.248,20.0
Sunday,17:00,Campus Connector,Blackburn House (WB),0.125,20.0
Sunday,17:00,Campus Connector,Mason Hall (WB),0.059,20.0
Sunday,17:00,Campus Connector,St. John Arena (WB),0.061,20.0
Sunday,17:00,Campus Connector,Midwest Campus (WB),0.072,20.0
Sunday,18:00,Campus Connector,Mount Hall (WB),0.134,20.0
Sunday,18:00,Campus Connector,Carmack 5 (NB),0.127,20.0
Sunday,18:00,Campus Connector,Carmack 5 (SB),0.187,20.0
Sunday,18:00,Campus Connector,Research Center (SB),0.141,20.0
Sunday,18:00,Campus Connector,Kinnear Rd Lot (EB),0.14,20.0
Sunday,18:00,Campus Connector,Blankenship Hall (EB),0.153,20.0
Sunday,18:00,Campus Connector,Midwest Campus (EB),0.126,20.0
Sunday,18:00,Campus Connector,St. John Arena (EB),0.153,20.0
Sunday,18:00,Campus Connector,Fontana Lab (EB),0.183,20.0
Sunday,18:00,Campus Connector,Stillman Hall (SB),0.183,20.0
Sunday,18:00,Campus Connector,Ohio Union (SB),0.103,20.0
Sunday,18:00,Campus Connector,Siebert Hall (WB),0.03,20.0
Sunday,18:00,Campus Connector,Mack Hall (NB),0.087,20.0
Sunday,18:00,Campus Connector,Herrick Drive Transit Hub (NB),0.152,20.0
Sunday,18:00,Campus Connector,11th & Worthington (EB),0.0,20.0
Sunday,18:00,Campus Connector,Ohio Union (NB),0.104,20.0
Sunday,18:00,Campus Connector,Arps Hall (NB),0.159,20.0
Sunday,18:00,Campus Connector,Blackburn House (WB),0.096,20.0
Sunday,18:00,Campus Connector,Mason Hall (WB),0.062,20.0
Sunday,18:00,Campus Connector,St. John Arena (WB),0.232,20.0
Sunday,18:00,Campus Connector,Midwest Campus (WB),0.209,20.0
Sunday,19:00,Campus Connector,Mount Hall (WB),0.11,20.0
Sunday,19:00,Campus Connector,Carmack 5 (NB),0.206,20.0
Sunday,19:00,Campus Connector,Carmack 5 (SB),0.207,20.0
Sunday,19:00,Campus Connector,Research Center (SB),0.062,20.0
Sunday,19:00,Campus Connector,Kinnear Rd Lot (EB),0.292,20.0
Sunday,19:00,Campus Connector,Blankenship Hall (EB),0.076,20.0
Sunday,19:00,Campus Connector,Midwest Campus (EB),0.118,20.0
Sunday,19:00,Campus Connector,St. John Arena (EB),0.069,20.0
Sunday,19:00,Campus Connector,Fontana Lab (EB),0.14,20.0
Sunday,19:00,Campus Connector,Stillman Hall (SB),0.056,20.0
Sunday,19:00,Campus Connector,Ohio Union (SB),0.135,20.0
Sunday,19:00,Campus Connector,Siebert Hall (WB),0.2,20.0
Sunday,19:00,Campus Connector,Mack Hall (NB),0.148,20.0
Sunday,19:00,Campus Connector,Herrick Drive Transit Hub (NB),0.118,20.0
Sunday,19:00,Campus Connector,11th & Worthington (EB),0.226,20.0
Sunday,19:00,Campus Connector,Ohio Union (NB),0.079,20.0
Sunday,19:00,Campus Connector,Arps Hall (NB),0.189,20.0
Sunday,19:00,Campus Connector,Blackburn House (WB),0.112,20.0
Sunday,19:00,Campus Connector,Mason Hall (WB),0.141,20.0
Sunday,19:00,Campus Connector,St. John Arena (WB),0.128,20.0
Sunday,19:00,Campus Connector,Midwest Campus (WB),0.133,20.0
Sunday,20:00,Campus Connector,Mount Hall (WB),0.061,20.0
Sunday,20:00,Campus Connector,Carmack 5 (NB),0.018,20.0
Sunday,20:00,Campus Connector,Carmack 5 (SB),0.031,20.0
Sunday,20:00,Campus Connector,Research Center (SB),0.093,20.0
Sunday,20:00,Campus Connector,Kinnear Rd Lot (EB),0.06,20.0
Sunday,20:00,Campus Connector,Blankenship Hall (EB),0.0,20.0
Sunday,20:00,Campus Connector,Midwest Campus (EB),0.026,20.0
Sunday,20:00,Campus Connector,St. John Arena (EB),0.027,20.0
Sunday,20:00,Campus Connector,Fontana Lab (EB),0.065,20.0
Sunday,20:00,Campus Connector,Stillman Hall (SB),0.079,20.0
Sunday,20:00,Campus Connector,Ohio Union (SB),0.074,20.0
Sunday,20:00,Campus Connector,Siebert Hall (WB),0.029,20.0
Sunday,20:00,Campus Connector,Mack Hall (NB),0.069,20.0
Sunday,20:00,Campus Connector,Herrick Drive Transit Hub (NB),0.0,20.0
Sunday,20:00,Campus Connector,11th & Worthington (EB),0.0,20.0
Sunday,20:00,Campus Connector,Ohio Union (NB),0.064,20.0
Sunday,20:00,Campus Connector,Arps Hall (NB),0.0,20.0
Sunday,20:00,Campus Connector,Blackburn House (WB),0.009,20.0
Sunday,20:00,Campus Connector,Mason Hall (WB),0.0,20.0
Sunday,20:00,Campus Connector,St. John Arena (WB),0.102,20.0
Sunday,20:00,Campus Connector,Midwest Campus (WB),0.0,20.0
Sunday,21:00,Campus Connector,Mount Hall (WB),0.08,20.0
Sunday,21:00,Campus Connector,Carmack 5 (NB),0.034,20.0
Sunday,21:00,Campus Connector,Carmack 5 (SB),0.0,20.0
Sunday,21:00,Campus Connector,Research Center (SB),0.0,20.0
Sunday,21:00,Campus Connector,Kinnear Rd Lot (EB),0.093,20.0
Sunday,21:00,Campus Connector,Blankenship Hall (EB),0.089,20.0
Sunday,21:00,Campus Connector,Midwest Campus (EB),0.113,20.0
Sunday,21:00,Campus Connector,St. John Arena (EB),0.177,20.0
Sunday,21:00,Campus Connector,Fontana Lab (EB),0.084,20.0
Sunday,21:00,Campus Connector,Stillman Hall (SB),0.084,20.0
Sunday,21:00,Campus Connector,Ohio Union (SB),0.06,20.0
Sunday,21:00,Campus Connector,Siebert Hall (WB),0.074,20.0
Sunday,21:00,Campus Connector,Mack Hall (NB),0.046,20.0
Sunday,21:00,Campus Connector,Herrick Drive Transit Hub (NB),0.013,20.0
Sunday,21:00,Campus Connector,11th & Worthington (EB),0.186,20.0
Sunday,21:00,Campus Connector,Ohio Union (NB),0.0,20.0
Sunday,21:00,Campus Connector,Arps Hall (NB),0.08,20.0
Sunday,21:00,Campus Connector,Blackburn House (WB),0.091,20.0
Sunday,21:00,Campus Connector,Mason Hall (WB),0.072,20.0
Sunday,21:00,Campus Connector,St. John Arena (WB),0.005,20.0
